id_municipio,ano,populacao_total,id_municipio_nome,pib,impostos_liquidos,valor_adicionado_precos_correntes_total,valor_adicionado_correntes_agropecuaria,valor_adicionado_correntes_industria,valor_adicionado_correntes_servicos,valor_adicionado_correntes_adm_defesa_edu_saude_seguranca_social,NM_UF,NM_UF_SIGLA,CD_MUN,AR_MUN_2024,nome_municipio,total_alfabetizados,quantidade_matricula,nome,centroide,nome_mesorregiao,longitude,latitude,pib_per_capita,va_per_capita,taxa_alfabetizacao,taxa_matricula,densidade_populacional,participacao_impostos,taxa_va_agroupecuaria,taxa_va_industria,taxa_va_servicos,taxa_va_addess,cluster_original,cluster_hierarquico
1506005,2018,29886,Prainha,288610000,5230000,283380000,99959000,10860000,45011000,127550000,Pará,PA,1506005.0,14788.189,Prainha (PA),22105,12258,Prainha,POINT(-53.6601733158756 -2.12020679269705),Baixo Amazonas,-53.6601733158756,-2.12020679269705,9657.030047513887,9482.031720538045,0.7396439804590779,0.41015860269022286,2.020937114071236,0.0181213402169017,0.3463462804476629,0.03762863379647275,0.15595786701777486,0.4419458785211878,0.0,0.0
1506005,2019,29866,Prainha,295872000,6020000,289852000,104893000,10269000,43145000,131546000,Pará,PA,1506005.0,14788.189,Prainha (PA),22105,11947,Prainha,POINT(-53.6601733158756 -2.12020679269705),Baixo Amazonas,-53.6601733158756,-2.12020679269705,9906.649702002276,9705.0827027389,0.7401392888234113,0.4000200897341459,2.019584683425401,0.020346636383300885,0.35452154985939865,0.03470757624918884,0.145823193813541,0.4446044235345014,1.0,2.0
1506005,2020,29846,Prainha,342839000,7305000,335535000,132875000,9972000,46517000,146170000,Pará,PA,1506005.0,14788.189,Prainha (PA),22105,11651,Prainha,POINT(-53.6601733158756 -2.12020679269705),Baixo Amazonas,-53.6601733158756,-2.12020679269705,11486.93292233465,11242.210011391811,0.7406352610065,0.39037056892045835,2.018232252779566,0.021307377515393522,0.3875725923830136,0.02908653916269736,0.13568176315996722,0.4263517277789283,1.0,2.0
1506104,2016,10725,Primavera,120321000,17607000,102714000,13504000,27088000,23551000,38571000,Pará,PA,1506104.0,259.331,Primavera (PA),7215,3520,Primavera,POINT(-47.1313488350739 -0.95271640769564),Nordeste Paraense,-47.1313488350739,-0.95271640769564,11218.741258741258,9577.062937062938,0.6727272727272727,0.3282051282051282,41.3564132325098,0.14633355773306406,0.11223310976471272,0.22513110762044863,0.1957347428960863,0.3205674819856883,4.0,3.0
1506104,2017,10758,Primavera,149269000,23292000,125977000,4017000,53197000,25356000,43407000,Pará,PA,1506104.0,259.331,Primavera (PA),7215,3513,Primavera,POINT(-47.1313488350739 -0.95271640769564),Nordeste Paraense,-47.1313488350739,-0.95271640769564,13875.162669641197,11710.07622234616,0.6706636921360848,0.32654768544339097,41.48366373476368,0.15604043706328843,0.026911146989662956,0.35638344197388605,0.16986782252175603,0.2907971514514065,4.0,3.0
1506104,2018,10792,Primavera,198941000,38214000,160726000,8076000,77282000,29749000,45619000,Pará,PA,1506104.0,259.331,Primavera (PA),7215,3490,Primavera,POINT(-47.1313488350739 -0.95271640769564),Nordeste Paraense,-47.1313488350739,-0.95271640769564,18434.11786508525,14893.068939955523,0.6685507783543365,0.32338769458858413,41.614770312843426,0.19208710120085853,0.04059495026163536,0.38846693240709557,0.1495367973419255,0.22930919217255366,4.0,3.0
1506104,2019,10825,Primavera,236992000,48570000,188422000,3155000,101658000,34628000,48981000,Pará,PA,1506104.0,259.331,Primavera (PA),7215,3603,Primavera,POINT(-47.1313488350739 -0.95271640769564),Nordeste Paraense,-47.1313488350739,-0.95271640769564,21893.025404157044,17406.189376443417,0.666512702078522,0.3328406466512702,41.742020815097305,0.20494362678908992,0.013312685660275452,0.4289511882257629,0.14611463678098838,0.20667786254388334,4.0,3.0
1506104,2020,10857,Primavera,295838000,58490000,237349000,4194000,142354000,36208000,54593000,Pará,PA,1506104.0,259.331,Primavera (PA),7215,3550,Primavera,POINT(-47.1313488350739 -0.95271640769564),Nordeste Paraense,-47.1313488350739,-0.95271640769564,27248.59537625495,21861.379754996775,0.6645482177397071,0.32697798655245464,41.865415241525305,0.19770955725768832,0.014176677776350571,0.4811890291308081,0.12239130875681961,0.18453680730670163,4.0,3.0
1506112,2016,13320,Quatipuru,84625000,2112000,82513000,26257000,2689000,14521000,39046000,Pará,PA,1506112.0,302.586,Quatipuru (PA),7201,3597,Quatipuru,POINT(-47.015985668384 -0.851461939560903),Nordeste Paraense,-47.015985668384,-0.851461939560903,6353.2282282282285,6194.66966966967,0.5406156156156157,0.27004504504504506,44.02054292002934,0.024957163958641063,0.31027474150664697,0.0317754800590842,0.1715923190546529,0.4614002954209749,0.0,0.0
1506112,2017,13415,Quatipuru,90640000,2558000,88083000,23400000,2679000,15138000,46866000,Pará,PA,1506112.0,302.586,Quatipuru (PA),7201,3508,Quatipuru,POINT(-47.015985668384 -0.851461939560903),Nordeste Paraense,-47.015985668384,-0.851461939560903,6756.6157286619455,6566.00819977637,0.5367871785314946,0.26149832277301527,44.33450324866319,0.028221535745807592,0.2581641659311562,0.02955648720211827,0.16701235657546337,0.5170564872021183,0.0,0.0
1506112,2018,13512,Quatipuru,97467000,2815000,94653000,24674000,2986000,17662000,49331000,Pará,PA,1506112.0,302.586,Quatipuru (PA),7201,3362,Quatipuru,POINT(-47.015985668384 -0.851461939560903),Nordeste Paraense,-47.015985668384,-0.851461939560903,7213.365896980462,7005.106571936057,0.5329336885731202,0.24881586737714623,44.655073268426165,0.028881570172468632,0.2531523490001744,0.030636010136764237,0.18121005058122236,0.5061302799922025,0.0,0.0
1506112,2019,13608,Quatipuru,99904000,3351000,96553000,23967000,2772000,18512000,51302000,Pará,PA,1506112.0,302.586,Quatipuru (PA),7201,3399,Quatipuru,POINT(-47.015985668384 -0.851461939560903),Nordeste Paraense,-47.015985668384,-0.851461939560903,7341.563786008231,7095.311581422692,0.5291740152851264,0.24977954144620812,44.972338442624576,0.033542200512491994,0.23990030429212045,0.02774663677130045,0.1852978859705317,0.5135129724535554,0.0,0.0
1506112,2020,13702,Quatipuru,111330000,3429000,107901000,30151000,3006000,18158000,56586000,Pará,PA,1506112.0,302.586,Quatipuru (PA),7201,3184,Quatipuru,POINT(-47.015985668384 -0.851461939560903),Nordeste Paraense,-47.015985668384,-0.851461939560903,8125.09122755802,7874.835790395563,0.5255437162458035,0.23237483579039556,45.28299392569385,0.03080032336297494,0.27082547381658134,0.02700080840743735,0.16310069163747418,0.5082727027755322,0.0,0.0
1506138,2016,82415,Redenção,1645578000,211376000,1434203000,121872000,199436000,834737000,278158000,Pará,PA,1506138.0,3823.809,Redenção (PA),59527,22913,Redenção,POINT(-50.1981978395327 -8.0693195289528),Sudeste Paraense,-50.1981978395327,-8.0693195289528,19966.97203179033,17402.20833586119,0.7222835648850331,0.2780197779530425,21.553116277512814,0.12845091511918608,0.07406029978524263,0.12119510591415296,0.5072606707187384,0.16903361615189313,3.0,1.0
1506138,2017,83195,Redenção,1700741000,219524000,1481217000,109398000,218395000,857939000,295485000,Pará,PA,1506138.0,3823.809,Redenção (PA),59527,22459,Redenção,POINT(-50.1981978395327 -8.0693195289528),Sudeste Paraense,-50.1981978395327,-8.0693195289528,20442.827092974338,17804.158903780277,0.715511749504177,0.269956127171104,21.757101361495828,0.12907550297193987,0.0643237271283517,0.12841167467592068,0.5044501190951474,0.1737389761286404,3.0,1.0
1506138,2018,83997,Redenção,1802377000,280063000,1522315000,71574000,216037000,921688000,313016000,Pará,PA,1506138.0,3823.809,Redenção (PA),59527,22183,Redenção,POINT(-50.1981978395327 -8.0693195289528),Sudeste Paraense,-50.1981978395327,-8.0693195289528,21457.635391740183,18123.444884936365,0.7086800719073301,0.2640927652178054,21.966839870924513,0.1553853605544234,0.039710892893107266,0.11986227076799139,0.5113735916514691,0.1736684389558899,3.0,1.0
1506138,2019,84787,Redenção,1866113000,263334000,1602780000,75322000,220172000,973791000,333495000,Pará,PA,1506138.0,3823.809,Redenção (PA),59527,22456,Redenção,POINT(-50.1981978395327 -8.0693195289528),Sudeste Paraense,-50.1981978395327,-8.0693195289528,22009.4236144692,18903.605505560994,0.7020769693467159,0.2648519230542418,22.173440148291924,0.14111364102816926,0.040363043395550004,0.11798428069468463,0.5218285280687718,0.17871104268605384,3.0,1.0
1506138,2020,85563,Redenção,2030687000,290371000,1740316000,153365000,279246000,934379000,373325000,Pará,PA,1506138.0,3823.809,Redenção (PA),59527,22195,Redenção,POINT(-50.1981978395327 -8.0693195289528),Sudeste Paraense,-50.1981978395327,-8.0693195289528,23733.23749751645,20339.586036020242,0.6957095941002536,0.2593995067961619,22.376379154921178,0.14299150976984637,0.0755237020771788,0.13751306823749795,0.46012950297116195,0.18384172450013223,3.0,1.0
1506161,2016,18170,Rio Maria,407471000,55332000,352139000,87560000,89767000,110210000,64603000,Pará,PA,1506161.0,4114.627,Rio Maria (PA),12505,4851,Rio Maria,POINT(-49.8952585428842 -7.3407148900303),Sudeste Paraense,-49.8952585428842,-7.3407148900303,22425.48156301596,19380.24215740231,0.6882223445239406,0.26697853604843147,4.415953134998627,0.13579371292680953,0.21488645817739177,0.2203027945547045,0.2704732361321419,0.1585462523713344,4.0,3.0
1506161,2017,18178,Rio Maria,476846000,55992000,420854000,142154000,95705000,111170000,71825000,Pará,PA,1506161.0,4114.627,Rio Maria (PA),12505,5027,Rio Maria,POINT(-49.8952585428842 -7.3407148900303),Sudeste Paraense,-49.8952585428842,-7.3407148900303,26232.03872813291,23151.831884695785,0.6879194630872483,0.27654307404554956,4.417897418162084,0.11742155748396757,0.2981130176199444,0.20070421058371046,0.2331360648930682,0.15062514941930938,4.0,3.0
1506161,2018,18186,Rio Maria,479389000,61875000,417514000,134635000,85389000,120363000,77127000,Pará,PA,1506161.0,4114.627,Rio Maria (PA),12505,5045,Rio Maria,POINT(-49.8952585428842 -7.3407148900303),Sudeste Paraense,-49.8952585428842,-7.3407148900303,26360.33212361157,22957.989662377655,0.6876168481249313,0.2774111954250522,4.419841701325539,0.12907054604924184,0.2808470782600352,0.17812048253088827,0.2510758486323216,0.16088604452751315,4.0,3.0
1506161,2019,18193,Rio Maria,494992000,64747000,430245000,138343000,85959000,128274000,77669000,Pará,PA,1506161.0,4114.627,Rio Maria (PA),12505,4869,Rio Maria,POINT(-49.8952585428842 -7.3407148900303),Sudeste Paraense,-49.8952585428842,-7.3407148900303,27207.827186280436,23648.930907491893,0.6873522783488155,0.2676304072995108,4.4215429490935625,0.13080413420822962,0.2794853250153538,0.17365735203801275,0.25914358211849886,0.15690960661990497,4.0,3.0
1506161,2020,18201,Rio Maria,572062000,75718000,496344000,167216000,111695000,130548000,86885000,Pará,PA,1506161.0,4114.627,Rio Maria (PA),12505,4759,Rio Maria,POINT(-49.8952585428842 -7.3407148900303),Sudeste Paraense,-49.8952585428842,-7.3407148900303,31430.251085105214,27270.149991758695,0.6870501620790066,0.26146915004670074,4.423487232257019,0.13235977918477368,0.2923039810370205,0.1952498155794302,0.22820603361174138,0.1518803905870343,4.0,3.0
1506187,2016,50993,Rondon do Pará,518442000,29619000,488823000,120448000,34947000,152995000,180433000,Pará,PA,1506187.0,8246.394,Rondon do Pará (PA),38479,10926,Rondon do Pará,POINT(-48.4599441250388 -4.51698948019936),Sudeste Paraense,-48.4599441250388,-4.51698948019936,10166.92487204126,9586.080442413664,0.7545937677720471,0.21426470299845077,6.183672524014739,0.05713078801485991,0.23232685623464147,0.06740773316976634,0.29510533483012563,0.34802928775060665,0.0,0.0
1506187,2017,51442,Rondon do Pará,520484000,28952000,491533000,109456000,36268000,153703000,192105000,Pará,PA,1506187.0,8246.394,Rondon do Pará (PA),38479,10386,Rondon do Pará,POINT(-48.4599441250388 -4.51698948019936),Sudeste Paraense,-48.4599441250388,-4.51698948019936,10117.88033124684,9555.091170638778,0.748007464717546,0.20189728237626842,6.238120565182793,0.05562514889987012,0.21029657011550787,0.0696812966392819,0.29530782886697765,0.36908915547836246,0.0,0.0
1506187,2018,51903,Rondon do Pará,531514000,29885000,501629000,95885000,39281000,161846000,204617000,Pará,PA,1506187.0,8246.394,Rondon do Pará (PA),38479,10285,Rondon do Pará,POINT(-48.4599441250388 -4.51698948019936),Sudeste Paraense,-48.4599441250388,-4.51698948019936,10240.525595822977,9664.739995761323,0.7413636976668015,0.19815810261449243,6.294023787851999,0.056226176544738236,0.18039976369390082,0.07390397995160992,0.30449997554156616,0.38497010426818484,0.0,0.0
1506187,2019,52357,Rondon do Pará,533208000,34894000,498314000,85143000,35052000,170546000,207572000,Pará,PA,1506187.0,8246.394,Rondon do Pará (PA),38479,9840,Rondon do Pará,POINT(-48.4599441250388 -4.51698948019936),Sudeste Paraense,-48.4599441250388,-4.51698948019936,10184.082357659912,9517.619420516836,0.7349351567125695,0.18794048551292092,6.349078154645533,0.06544162878276395,0.1596806499527389,0.0657379484178782,0.3198489144949063,0.38928898291098407,0.0,0.0
1506187,2020,52803,Rondon do Pará,629544000,46533000,583011000,120457000,41481000,189502000,231570000,Pará,PA,1506187.0,8246.394,Rondon do Pará (PA),38479,9784,Rondon do Pará,POINT(-48.4599441250388 -4.51698948019936),Sudeste Paraense,-48.4599441250388,-4.51698948019936,11922.504403158911,11041.24765638316,0.7287275344203927,0.18529250231994393,6.4031624004383,0.0739154054363158,0.19134008107455555,0.06589054935000571,0.3010147027054503,0.36783767298234915,0.0,0.0
1506195,2016,47485,Rurópolis,341999000,18444000,323556000,79719000,35968000,66580000,141289000,Pará,PA,1506195.0,7021.321,Rurópolis (PA),22500,6742,Rurópolis,POINT(-55.2107553367208 -4.24098627459358),Sudoeste Paraense,-55.2107553367208,-4.24098627459358,7202.253343160998,6813.8570074760455,0.47383384226597874,0.14198167842476572,6.762972380838307,0.05392998225141009,0.23309717279875086,0.10516989815759695,0.19467893180974213,0.4131269389676578,0.0,0.0
1506195,2017,48480,Rurópolis,359162000,19582000,339579000,80118000,30701000,71841000,156920000,Pará,PA,1506195.0,7021.321,Rurópolis (PA),22500,7538,Rurópolis,POINT(-55.2107553367208 -4.24098627459358),Sudoeste Paraense,-55.2107553367208,-4.24098627459358,7408.457095709571,7004.517326732674,0.46410891089108913,0.15548679867986798,6.904683605834287,0.0545213580501278,0.223069255656222,0.08547953291272462,0.20002394462665873,0.4369059087542669,0.0,0.0
1506195,2018,49503,Rurópolis,350270000,17773000,332498000,65879000,27365000,75161000,164094000,Pará,PA,1506195.0,7021.321,Rurópolis (PA),22500,7427,Rurópolis,POINT(-55.2107553367208 -4.24098627459358),Sudoeste Paraense,-55.2107553367208,-4.24098627459358,7075.732783871685,6716.724238935014,0.4545179080055754,0.15003131123366262,7.050382684397993,0.050740857053130445,0.18808062351899962,0.07812544608444914,0.2145801810032261,0.4684786022211437,0.0,0.0
1506195,2019,50510,Rurópolis,375339000,25155000,350184000,67467000,28883000,80382000,173452000,Pará,PA,1506195.0,7021.321,Rurópolis (PA),22500,7468,Rurópolis,POINT(-55.2107553367208 -4.24098627459358),Sudoeste Paraense,-55.2107553367208,-4.24098627459358,7430.98396357157,6932.963769550584,0.44545634527816275,0.14785191051276975,7.1938029894944275,0.0670194144493378,0.17974950644617266,0.0769517689342168,0.21415840080567167,0.46212090936460104,0.0,0.0
1506195,2020,51500,Rurópolis,416215000,27916000,388299000,80530000,32685000,87143000,187941000,Pará,PA,1506195.0,7021.321,Rurópolis (PA),22500,7289,Rurópolis,POINT(-55.2107553367208 -4.24098627459358),Sudoeste Paraense,-55.2107553367208,-4.24098627459358,8081.844660194175,7539.78640776699,0.4368932038834951,0.14153398058252428,7.334802097781885,0.06707110507790445,0.19348173419987266,0.07852912557212018,0.2093701572504595,0.45154787789964324,0.0,0.0
1506203,2016,39922,Salinópolis,414191000,32868000,381323000,16552000,51693000,181703000,131375000,Pará,PA,1506203.0,226.12,Salinópolis (PA),31696,12308,Salinópolis,POINT(-47.3490049866801 -0.680329894146899),Nordeste Paraense,-47.3490049866801,-0.680329894146899,10375.006262211313,9551.700816592354,0.7939481989880266,0.3083011873152648,176.55227312931186,0.07935469384897306,0.039962239643063224,0.12480473984224669,0.4386937427418751,0.3171845839238419,3.0,1.0
1506203,2017,40170,Salinópolis,425035000,34823000,390212000,13801000,61203000,181583000,133625000,Pará,PA,1506203.0,226.12,Salinópolis (PA),31696,12413,Salinópolis,POINT(-47.3490049866801 -0.680329894146899),Nordeste Paraense,-47.3490049866801,-0.680329894146899,10580.906148867314,9714.015434403784,0.7890465521533483,0.3090117002738362,177.6490359101362,0.08192972343454069,0.03247026715446963,0.14399520039526156,0.4272189349112426,0.3143858741044855,3.0,1.0
1506203,2018,40424,Salinópolis,470323000,39208000,431115000,16159000,54122000,213816000,147018000,Pará,PA,1506203.0,226.12,Salinópolis (PA),31696,12402,Salinópolis,POINT(-47.3490049866801 -0.680329894146899),Nordeste Paraense,-47.3490049866801,-0.680329894146899,11634.746685137543,10664.827825054423,0.7840886602018603,0.3067979418167425,178.77233327436758,0.08336398602662426,0.03435723959916908,0.11507410864448475,0.4546152325104237,0.3125894332192982,3.0,1.0
1506203,2019,40675,Salinópolis,530753000,49629000,481125000,14401000,61955000,240933000,163835000,Pará,PA,1506203.0,226.12,Salinópolis (PA),31696,12179,Salinópolis,POINT(-47.3490049866801 -0.680329894146899),Nordeste Paraense,-47.3490049866801,-0.680329894146899,13048.62937922557,11828.518746158574,0.7792501536570375,0.2994222495390289,179.88236334689546,0.09350677245347648,0.027133148564398128,0.11673038117542435,0.453945620655936,0.30868407715076507,3.0,1.0
1506203,2020,40922,Salinópolis,568033000,55759000,512274000,18024000,76308000,249937000,168005000,Pará,PA,1506203.0,226.12,Salinópolis (PA),31696,11953,Salinópolis,POINT(-47.3490049866801 -0.680329894146899),Nordeste Paraense,-47.3490049866801,-0.680329894146899,13880.870925174722,12518.303113239823,0.7745466985973315,0.29209227310493135,180.97470369715194,0.09816155047329997,0.03173055086588279,0.1343372656166103,0.44000436594352793,0.295766267100679,3.0,1.0
1506302,2016,22766,Salvaterra,151543000,5927000,145616000,22499000,7218000,40975000,74923000,Pará,PA,1506302.0,918.563,Salvaterra (PA),16930,7508,Salvaterra,POINT(-48.6091986955217 -0.801408598054404),Marajó,-48.6091986955217,-0.801408598054404,6656.549240094879,6396.204866906791,0.7436528156022139,0.3297900377756303,24.784364273326926,0.03911101139610539,0.14846611192862752,0.04763004559761916,0.2703853031812753,0.4944009291092297,0.0,0.0
1506302,2017,23090,Salvaterra,165814000,6157000,159658000,23443000,7412000,43110000,85693000,Pará,PA,1506302.0,918.563,Salvaterra (PA),16930,7447,Salvaterra,POINT(-48.6091986955217 -0.801408598054404),Marajó,-48.6091986955217,-0.801408598054404,7181.203984408835,6914.595062797748,0.7332178432221741,0.32252057167605025,25.137089127256377,0.037131967143908234,0.14138130676541186,0.04470068872350948,0.2599901093996888,0.51680195882133,0.0,0.0
1506302,2018,23424,Salvaterra,174926000,7041000,167885000,23949000,8402000,48306000,87227000,Pará,PA,1506302.0,918.563,Salvaterra (PA),16930,7331,Salvaterra,POINT(-48.6091986955217 -0.801408598054404),Marajó,-48.6091986955217,-0.801408598054404,7467.810792349726,7167.221653005465,0.7227629781420765,0.3129696038251366,25.500700550751553,0.0402513062666499,0.13690932165601455,0.04803173913540583,0.27615105816173696,0.4986508580771298,0.0,0.0
1506302,2019,23752,Salvaterra,181405000,8152000,173253000,26675000,8005000,47927000,90646000,Pará,PA,1506302.0,918.563,Salvaterra (PA),16930,7306,Salvaterra,POINT(-48.6091986955217 -0.801408598054404),Marajó,-48.6091986955217,-0.801408598054404,7637.462108454025,7294.248905355338,0.7127820815089255,0.30759514988211517,25.857780032507296,0.044938121881976795,0.14704666354290125,0.04412778038091563,0.26419889198202917,0.4996885422121772,0.0,0.0
1506302,2020,24075,Salvaterra,193632000,7772000,185860000,29084000,8010000,45509000,103257000,Pará,PA,1506302.0,918.563,Salvaterra (PA),16930,7404,Salvaterra,POINT(-48.6091986955217 -0.801408598054404),Marajó,-48.6091986955217,-0.801408598054404,8042.866043613707,7720.041536863967,0.7032191069574247,0.30753894080996885,26.209416229480176,0.040137993720046276,0.15020244587671458,0.04136712940009916,0.235028301107255,0.533264129895885,0.0,0.0
1506351,2016,19952,Santa Bárbara do Pará,146746000,11678000,135068000,6651000,30455000,33648000,64313000,Pará,PA,1506351.0,278.154,Santa Bárbara do Pará (PA),14716,6475,Santa Bárbara do Pará,POINT(-48.2504998365071 -1.19427288920889),Metropolitana de Belém,-48.2504998365071,-1.19427288920889,7354.951884522855,6769.6471531676025,0.73757016840417,0.3245288692862871,71.73004882187566,0.07957968189933627,0.04532321153557848,0.20753546945061535,0.22929415452550667,0.43826066809316777,0.0,0.0
1506351,2017,20323,Santa Bárbara do Pará,165777000,12537000,153240000,9694000,34429000,37888000,71228000,Pará,PA,1506351.0,278.154,Santa Bárbara do Pará (PA),14716,6522,Santa Bárbara do Pará,POINT(-48.2504998365071 -1.19427288920889),Metropolitana de Belém,-48.2504998365071,-1.19427288920889,8157.112631009201,7540.225360429071,0.7241056930571274,0.32091718742311665,73.06384233194561,0.07562568993286162,0.05847614566556277,0.20768260977095737,0.228547989166169,0.42966153326456624,0.0,0.0
1506351,2018,20704,Santa Bárbara do Pará,172320000,15551000,156769000,7827000,38131000,37007000,73804000,Pará,PA,1506351.0,278.154,Santa Bárbara do Pará (PA),14716,6379,Santa Bárbara do Pará,POINT(-48.2504998365071 -1.19427288920889),Metropolitana de Belém,-48.2504998365071,-1.19427288920889,8323.029366306027,7571.918469860896,0.7107805255023184,0.308104714064915,74.43358714956463,0.09024489322191272,0.045421309192200554,0.22128017641597028,0.21475742804085424,0.4282961931290622,0.0,0.0
1506351,2019,21079,Santa Bárbara do Pará,180878000,16584000,164294000,7509000,41586000,35751000,79448000,Pará,PA,1506351.0,278.154,Santa Bárbara do Pará (PA),14716,6254,Santa Bárbara do Pará,POINT(-48.2504998365071 -1.19427288920889),Metropolitana de Belém,-48.2504998365071,-1.19427288920889,8580.957350917975,7794.202761041795,0.6981355851795626,0.29669339152711227,75.78176118265421,0.0916861088689614,0.041514169771890444,0.22991187430201573,0.19765256139497342,0.439235285662159,0.0,0.0
1506351,2020,21449,Santa Bárbara do Pará,218844000,19594000,199250000,8342000,67462000,36921000,86525000,Pará,PA,1506351.0,278.154,Santa Bárbara do Pará (PA),14716,6210,Santa Bárbara do Pará,POINT(-48.2504998365071 -1.19427288920889),Metropolitana de Belém,-48.2504998365071,-1.19427288920889,10202.993146533638,9289.477364912118,0.6860925917292181,0.28952398713226724,77.11195956196927,0.08953409734788251,0.03811847708870245,0.30826524830472846,0.1687092175248122,0.3953729597338744,4.0,3.0
1506401,2016,9560,Santa Cruz do Arari,63800000,1012000,62788000,23905000,1176000,7675000,30031000,Pará,PA,1506401.0,1076.652,Santa Cruz do Arari (PA),5269,2286,Santa Cruz do Arari,POINT(-49.3138819377196 -0.583403016029833),Marajó,-49.3138819377196,-0.583403016029833,6673.640167364017,6567.782426778243,0.5511506276150627,0.23912133891213389,8.879377923414436,0.015862068965517243,0.37468652037617556,0.018432601880877742,0.12029780564263323,0.470705329153605,0.0,0.0
1506401,2017,9746,Santa Cruz do Arari,68177000,991000,67186000,24871000,1259000,7596000,33460000,Pará,PA,1506401.0,1076.652,Santa Cruz do Arari (PA),5269,2171,Santa Cruz do Arari,POINT(-49.3138819377196 -0.583403016029833),Marajó,-49.3138819377196,-0.583403016029833,6995.382721116355,6893.699979478761,0.5406320541760722,0.22275805458649703,9.05213569472773,0.014535693855699135,0.3648004458981768,0.018466638309107178,0.11141587338838611,0.49078134854863076,0.0,0.0
1506401,2018,9939,Santa Cruz do Arari,68942000,963000,67979000,23928000,1307000,8102000,34642000,Pará,PA,1506401.0,1076.652,Santa Cruz do Arari (PA),5269,2142,Santa Cruz do Arari,POINT(-49.3138819377196 -0.583403016029833),Marajó,-49.3138819377196,-0.583403016029833,6936.512727638596,6839.621692323171,0.5301338162793038,0.21551463929972833,9.231395102595824,0.013968263177743611,0.3470743523541528,0.01895796466595109,0.11751907400423545,0.5024803457979171,0.0,0.0
1506401,2019,10128,Santa Cruz do Arari,71619000,1474000,70145000,24512000,1338000,7603000,36692000,Pará,PA,1506401.0,1076.652,Santa Cruz do Arari (PA),5269,2099,Santa Cruz do Arari,POINT(-49.3138819377196 -0.583403016029833),Marajó,-49.3138819377196,-0.583403016029833,7071.386255924171,6925.849131121643,0.520240916271722,0.20724723538704581,9.406939289575462,0.020581130705539033,0.34225554671246455,0.01868219327273489,0.10615898015889638,0.5123221491503651,0.0,0.0
1506401,2020,10314,Santa Cruz do Arari,81656000,1411000,80244000,29765000,1429000,8433000,40617000,Pará,PA,1506401.0,1076.652,Santa Cruz do Arari (PA),5269,2079,Santa Cruz do Arari,POINT(-49.3138819377196 -0.583403016029833),Marajó,-49.3138819377196,-0.583403016029833,7917.006011246849,7780.104712041885,0.5108590265658328,0.20157068062827224,9.579697060888755,0.017279807974919174,0.3645169981385324,0.017500244929950035,0.10327471343195846,0.49741598902713824,0.0,0.0
1506500,2016,67633,Santa Isabel do Pará,630492000,52951000,577541000,87675000,72730000,207502000,209635000,Pará,PA,1506500.0,717.662,Santa Izabel do Pará (PA),53596,17950,Santa Isabel do Pará,POINT(-48.1294558675564 -1.36521658947122),Metropolitana de Belém,-48.1294558675564,-1.36521658947122,9322.253929294871,8539.337305753108,0.7924533881389263,0.265402983750536,94.24074285666511,0.0839836191418765,0.13905806893663997,0.1153543581837676,0.32911123376664575,0.33249430603401786,3.0,1.0
1506500,2017,68675,Santa Isabel do Pará,718745000,64124000,654621000,91537000,80660000,242975000,239450000,Pará,PA,1506500.0,717.662,Santa Izabel do Pará (PA),53596,18587,Santa Isabel do Pará,POINT(-48.1294558675564 -1.36521658947122),Metropolitana de Belém,-48.1294558675564,-1.36521658947122,10465.890061885693,9532.158718602112,0.7804295595194758,0.2706516199490353,95.6926798409279,0.08921662063736095,0.1273567120466925,0.11222338938010004,0.3380545255966998,0.33315014365317325,3.0,1.0
1506500,2018,69746,Santa Isabel do Pará,757809000,72838000,684971000,85508000,71105000,278966000,249393000,Pará,PA,1506500.0,717.662,Santa Izabel do Pará (PA),53596,18117,Santa Isabel do Pará,POINT(-48.1294558675564 -1.36521658947122),Metropolitana de Belém,-48.1294558675564,-1.36521658947122,10865.268259111634,9820.935967654059,0.7684455022510251,0.2597568319330141,97.18502581995423,0.09611656763115772,0.11283582010770524,0.09382971170835923,0.36812178266555295,0.3290974374809484,3.0,1.0
1506500,2019,70801,Santa Isabel do Pará,795107000,87713000,707395000,100957000,65938000,281105000,259394000,Pará,PA,1506500.0,717.662,Santa Izabel do Pará (PA),53596,18738,Santa Isabel do Pará,POINT(-48.1294558675564 -1.36521658947122),Metropolitana de Belém,-48.1294558675564,-1.36521658947122,11230.166240589822,9991.31368201014,0.7569949576983376,0.26465727885199364,98.65507718117999,0.1103159700518295,0.12697284767962047,0.08292971889318042,0.3535436111114605,0.3262378522639091,3.0,1.0
1506500,2020,71837,Santa Isabel do Pará,807771000,92161000,715610000,102111000,63449000,271458000,278592000,Pará,PA,1506500.0,717.662,Santa Izabel do Pará (PA),53596,18596,Santa Isabel do Pará,POINT(-48.1294558675564 -1.36521658947122),Metropolitana de Belém,-48.1294558675564,-1.36521658947122,11244.497960660941,9961.579687347745,0.7460779264167491,0.2588638166961315,100.09865368376757,0.11409297932210985,0.12641082683087163,0.07854825191793219,0.3360581154807489,0.3448898264483375,3.0,1.0
