,id_municipio,id_municipio_nome,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
310,4103503,Califórnia,2002,28822000,2241000,26581000,6959000,2678000,9257000,7688000
311,4104659,Carambeí,2002,331894000,47290000,284604000,59459000,108092000,97349000,19704000
312,4107306,Doutor Camargo,2002,35801000,2353000,33448000,11979000,3739000,11623000,6107000
313,4109401,Guarapuava,2002,1043406000,120456000,922949000,92067000,254891000,443495000,132496000
314,4110102,Imbituva,2002,156491000,10440000,146051000,37704000,49021000,38365000,20962000
315,4113734,Luiziana,2002,96159000,3947000,92212000,58274000,6531000,19478000,7929000
316,4116208,Morretes,2002,61842000,5081000,56761000,8045000,7295000,25665000,15756000
317,4116901,Nova Esperança,2002,136004000,10470000,125534000,26113000,20282000,54473000,24666000
318,4116950,Nova Esperança do Sudoeste,2002,23383000,962000,22420000,11477000,1504000,3978000,5461000
319,4125803,São Pedro do Ivaí,2002,74168000,6731000,67438000,20287000,11998000,25926000,9227000
320,4127403,Terra Roxa,2002,128683000,9672000,119012000,45029000,15680000,43462000,14840000
321,4200309,Agronômica,2002,30591000,1124000,29467000,13755000,4085000,6646000,4980000
322,4204756,Cunhataí,2002,10943000,382000,10560000,5553000,603000,1678000,2726000
323,4206900,Ibirama,2002,112543000,12275000,100268000,6446000,33727000,43096000,16999000
324,4210704,Matos Costa,2002,9913000,350000,9563000,2681000,645000,1955000,4281000
325,4210902,Modelo,2002,41908000,4401000,37507000,6281000,11793000,14677000,4756000
326,4216701,São José do Cedro,2002,98558000,8192000,90365000,23796000,18310000,34470000,13790000
327,4301800,Barracão,2002,37514000,1513000,36001000,18242000,1925000,10464000,5370000
328,4303558,Camargo,2002,26846000,1252000,25594000,16347000,1649000,4778000,2819000
329,4310330,Imbé,2002,89069000,6800000,82269000,1047000,4841000,55384000,20996000
330,4312674,Nicolau Vergueiro,2002,23288000,1417000,21871000,11455000,2182000,6009000,2225000
331,4313003,Nova Bréscia,2002,26274000,1095000,25179000,13852000,1485000,5905000,3937000
332,4313037,Nova Esperança do Sul,2002,70769000,6800000,63969000,4518000,42388000,12985000,4079000
333,4314076,Passo do Sobrado,2002,41334000,3485000,37849000,22333000,2559000,6702000,6254000
334,4314902,Porto Alegre,2002,18375317000,2841679000,15533638000,18700000,2057922000,11883213000,1573803000
335,4320909,Tapejara,2002,122364000,21965000,100399000,19649000,20787000,47842000,12121000
336,4321402,Tenente Portela,2002,68984000,5546000,63438000,15223000,6355000,30112000,11747000
337,5002209,Bonito,2002,104250000,8060000,96191000,31830000,3959000,36603000,23799000
338,5003801,Fátima do Sul,2002,98948000,12150000,86797000,14695000,4050000,46432000,21621000
339,5106208,Nova Brasilândia,2002,16357000,794000,15562000,4887000,427000,3261000,6987000
340,5204201,Cachoeira de Goiás,2002,5963000,270000,5693000,1970000,258000,1395000,2070000
341,5205307,Cavalcante,2002,30469000,4669000,25800000,4256000,3738000,5809000,11996000
342,5207907,Flores de Goiás,2002,32853000,1605000,31248000,15421000,939000,6026000,8861000
343,5208905,Goiás,2002,124533000,8427000,116106000,22671000,15043000,50728000,27664000
344,5213103,Mineiros,2002,411020000,30512000,380508000,164700000,28355000,141843000,45610000
345,5213905,Mossâmedes,2002,20397000,906000,19491000,8710000,647000,4164000,5970000
346,5216007,Panamá,2002,21210000,1121000,20089000,9858000,1699000,4697000,3835000
347,1302603,Manaus,2002,17756163000,3742622000,14013541000,76755000,6963875000,5281648000,1691263000
348,1507466,São João da Ponta,2002,11521000,274000,11247000,4684000,787000,1905000,3871000
349,1600550,Pracuúba,2002,10627000,196000,10431000,2436000,307000,896000,6792000
350,1703867,Cariri do Tocantins,2002,14760000,1251000,13509000,3026000,943000,4944000,4597000
351,1711100,Itaporã do Tocantins,2002,10120000,406000,9714000,4805000,397000,1638000,2874000
352,2106607,Matões,2002,30491000,591000,29900000,7644000,1392000,5937000,14927000
353,2108702,Pio XII,2002,33895000,1297000,32598000,4704000,1505000,9967000,16423000
354,2205706,Luís Correia,2002,41658000,1780000,39878000,6246000,1779000,11970000,19883000
355,2207850,Pavussu,2002,5345000,143000,5201000,836000,147000,878000,3340000
356,2207900,Pedro II,2002,43553000,1751000,41802000,3475000,1289000,12540000,24498000
357,2210003,São João do Piauí,2002,28693000,2026000,26667000,2071000,927000,10409000,13260000
358,2210052,São José do Divino,2002,7455000,150000,7306000,1769000,202000,1257000,4077000
359,2211704,Wall Ferraz,2002,5102000,106000,4996000,661000,145000,854000,3336000
360,2300903,Apuiarés,2002,17409000,619000,16790000,2461000,589000,3640000,10099000
361,2302503,Brejo Santo,2002,86476000,6929000,79547000,13115000,5690000,32814000,27929000
362,2302701,Campos Sales,2002,49422000,2817000,46606000,6511000,2709000,16902000,20483000
363,2304269,Deputado Irapuan Pinheiro,2002,15474000,373000,15101000,5120000,740000,2622000,6618000
364,2304459,Fortim,2002,41807000,4529000,37279000,5472000,11987000,9396000,10423000
365,2308500,Mombaça,2002,66385000,2706000,63679000,13430000,2338000,17405000,30507000
366,2311900,Saboeiro,2002,23861000,729000,23132000,4923000,848000,4531000,12829000
367,2312809,Senador Sá,2002,9051000,223000,8828000,2372000,342000,1657000,4457000
368,2313906,Uruoca,2002,14718000,485000,14233000,2677000,457000,2726000,8373000
369,2404606,Ielmo Marinho,2002,19681000,682000,18999000,2756000,1283000,2964000,11995000
370,2412203,São José de Mipibu,2002,108165000,9457000,98708000,9039000,21933000,26819000,40917000
371,2412559,São Miguel do Gostoso,2002,16070000,555000,15515000,1887000,767000,2877000,9984000
372,2414001,Tangará,2002,25465000,1425000,24040000,2758000,2502000,4599000,14180000
373,2414100,Tenente Ananias,2002,15748000,674000,15073000,1993000,707000,2767000,9606000
374,2414605,Upanema,2002,59759000,1483000,58276000,3302000,32388000,9200000,13386000
375,2501104,Areia,2002,56792000,1466000,55327000,13372000,2806000,15827000,23321000
376,2505808,Duas Estradas,2002,8549000,274000,8275000,1082000,507000,2023000,4662000
377,2506202,Frei Martinho,2002,6491000,186000,6306000,723000,213000,1538000,3832000
378,2506509,Gurjão,2002,7099000,202000,6896000,1315000,213000,1806000,3563000
379,2509800,Mulungu,2002,16384000,336000,16048000,3645000,799000,2597000,9007000
380,2510808,Patos,2002,283178000,28478000,254700000,3216000,32069000,131227000,88188000
381,2511301,Piancó,2002,32080000,1057000,31023000,4803000,1823000,10529000,13869000
382,2514404,São José de Espinharas,2002,13239000,257000,12982000,3341000,2492000,1883000,5265000
383,2614808,Tacaratu,2002,26140000,926000,25215000,2267000,867000,6398000,15683000
384,2704906,Mar Vermelho,2002,7370000,468000,6902000,1549000,170000,984000,4200000
385,2803203,Itaporanga d'Ajuda,2002,144600000,12441000,132160000,14464000,59077000,28389000,30229000
386,2805307,Pirambu,2002,21619000,813000,20805000,2803000,3147000,4588000,10267000
387,2806305,Santa Luzia do Itanhy,2002,35939000,1412000,34526000,11119000,1705000,5093000,16609000
388,2901304,Andaraí,2002,22601000,1007000,21594000,3459000,747000,6662000,10726000
389,2904001,Boninal,2002,17354000,947000,16407000,2678000,540000,4330000,8859000
390,2909802,Cruz das Almas,2002,174936000,22051000,152885000,16051000,16783000,83008000,37043000
391,2914307,Iramaia,2002,21507000,911000,20596000,3963000,480000,4564000,11589000
392,2922003,Mucuri,2002,670069000,49993000,620076000,120945000,387068000,82258000,29806000
393,2932804,Utinga,2002,43079000,2435000,40643000,14633000,2532000,11133000,12346000
394,3103504,Araguari,2002,886189000,66924000,819265000,92320000,318294000,303841000,104811000
395,3106655,Berizal,2002,7114000,285000,6829000,757000,279000,1788000,4006000
396,3108909,Brazópolis,2002,57894000,7180000,50714000,5817000,6440000,24504000,13953000
397,3109907,Caetanópolis,2002,51353000,4803000,46550000,4708000,16255000,16548000,9038000
398,3112505,Capim Branco,2002,21609000,1677000,19933000,1465000,3895000,7062000,7510000
399,3115003,Cascalho Rico,2002,14847000,576000,14271000,5285000,839000,3655000,4491000
400,3117900,Congonhal,2002,43869000,5440000,38428000,2644000,10151000,16584000,9049000
401,3120839,Cuparaque,2002,10553000,458000,10095000,2164000,472000,2975000,4484000
402,3124609,Estrela Dalva,2002,8782000,366000,8415000,1520000,386000,2810000,3699000
403,3126604,Francisco Dumont,2002,9424000,368000,9056000,2023000,414000,2199000,4421000
404,3127701,Governador Valadares,2002,1459769000,162540000,1297228000,16048000,248286000,781643000,251252000
405,3140803,Matias Barbosa,2002,61950000,6702000,55248000,1385000,12141000,29479000,12243000
406,3146909,Papagaios,2002,53127000,3804000,49323000,7577000,10664000,17870000,13213000
407,3150802,Piranga,2002,33247000,1204000,32043000,5799000,1549000,10471000,14224000
408,3156700,Sabará,2002,477749000,44690000,433059000,1085000,159969000,165344000,106662000
409,3160405,Santo Antônio do Monte,2002,109208000,9076000,100132000,24424000,9965000,41588000,24156000
410,3161304,São Francisco de Sales,2002,28694000,1600000,27093000,10997000,2737000,6642000,6716000
411,3166956,Serranópolis de Minas,2002,6663000,173000,6491000,1150000,229000,1231000,3881000
412,3200805,Baixo Guandu,2002,155767000,10591000,145176000,8462000,64877000,38844000,32994000
413,3202702,Itaguaçu,2002,55653000,5192000,50461000,10750000,4450000,17509000,17751000
414,3202801,Itapemirim,2002,145283000,16143000,129140000,18040000,37312000,42790000,30997000
415,3205309,Vitória,2002,7186315000,1857354000,5328961000,1865000,1627708000,3245724000,453663000
416,3303401,Nova Friburgo,2002,1395273000,124464000,1270809000,19191000,244626000,642874000,364117000
417,3304805,São Fidélis,2002,218200000,9529000,208670000,23939000,41289000,63295000,80147000
418,3305703,Sumidouro,2002,94756000,3622000,91134000,29783000,6963000,19133000,35255000
419,3306156,Varre-Sai,2002,41793000,1261000,40532000,3298000,3288000,13428000,20518000
420,3500204,Adolfo,2002,27258000,955000,26303000,11077000,2523000,7068000,5634000
421,3506805,Bocaina,2002,116142000,10984000,105158000,25457000,34899000,33830000,10972000
422,3507001,Boituva,2002,409924000,69916000,340008000,13065000,123210000,160752000,42981000
423,3509254,Cajati,2002,446065000,153749000,292316000,41085000,135833000,80801000,34596000
424,3514908,Elias Fausto,2002,175887000,25090000,150797000,43914000,46010000,45590000,15282000
425,3518404,Guaratinguetá,2002,1186629000,236579000,950050000,14780000,368835000,447399000,119037000
426,3537156,Pedrinhas Paulista,2002,30229000,1878000,28351000,9478000,2468000,11727000,4678000
427,3540309,Pontes Gestal,2002,15060000,820000,14240000,3339000,3438000,3745000,3719000
428,3542800,Ribeira,2002,10434000,532000,9902000,2096000,617000,3099000,4091000
429,3544301,Roseira,2002,58842000,5362000,53480000,883000,18829000,23876000,9891000
430,3544509,Rubinéia,2002,16562000,462000,16100000,3867000,2039000,5020000,5174000
431,3550001,São Luís do Paraitinga,2002,46037000,1853000,44184000,13357000,2882000,14882000,13062000
432,3551405,Serra Azul,2002,61352000,1804000,59547000,27863000,8868000,13705000,9111000
433,3556503,Várzea Paulista,2002,663163000,123972000,539191000,699000,233861000,216077000,88553000
434,4102802,Bela Vista do Paraíso,2002,91150000,7701000,83448000,21670000,9260000,38734000,13784000
435,4103008,Boa Esperança,2002,60868000,3574000,57295000,28777000,3860000,19669000,4988000
436,4110078,Imbaú,2002,37354000,2303000,35051000,14119000,2657000,9685000,8590000
437,4115408,Marmeleiro,2002,63466000,4378000,59087000,20762000,5634000,20326000,12364000
438,4119707,Planaltina do Paraná,2002,19383000,974000,18409000,5822000,2491000,5636000,4460000
439,4123824,Santa Lúcia,2002,21064000,756000,20309000,10187000,1484000,4250000,4387000
440,4202859,Braço do Trombudo,2002,39532000,7939000,31593000,3459000,16520000,6909000,4705000
441,4207809,Irani,2002,48113000,1654000,46459000,23061000,3903000,9820000,9675000
442,4209409,Laguna,2002,201704000,15950000,185753000,16040000,13536000,109229000,46947000
443,4209805,Leoberto Leal,2002,24267000,432000,23835000,13873000,1755000,3739000,4468000
444,4210803,Meleiro,2002,57476000,3367000,54108000,22538000,8229000,15418000,7923000
445,4215000,Rio Negrinho,2002,331252000,31854000,299399000,18740000,127816000,108948000,43894000
446,4217105,São Martinho,2002,21631000,890000,20741000,7435000,1711000,7495000,4100000
447,4218806,Turvo,2002,110763000,9166000,101598000,29598000,21366000,38960000,11673000
448,4300877,Araricá,2002,25980000,3489000,22491000,610000,9033000,8314000,4533000
449,4307005,Erechim,2002,923975000,141746000,782229000,20139000,248157000,436490000,77443000
450,4309159,Gramado Xavier,2002,16801000,456000,16345000,9640000,726000,2203000,3776000
451,4310751,Ivorá,2002,18142000,393000,17749000,4502000,6884000,3273000,3089000
452,4311502,Lavras do Sul,2002,47079000,1440000,45640000,23178000,2210000,11333000,8919000
453,4312385,Monte Belo do Sul,2002,18379000,859000,17520000,9248000,1601000,3329000,3342000
454,4314100,Passo Fundo,2002,1521887000,219793000,1302094000,48464000,203276000,907600000,142754000
455,4316477,Salvador das Missões,2002,19007000,1517000,17490000,7112000,1476000,5331000,3571000
456,4320305,Selbach,2002,52519000,6717000,45802000,15345000,4070000,21514000,4873000
457,4321501,Torres,2002,220142000,16912000,203230000,12615000,21880000,134354000,34381000
458,4321832,Três Forquilhas,2002,12670000,288000,12382000,5585000,961000,2152000,3685000
459,5102637,Campo Novo do Parecis,2002,427809000,38354000,389455000,203762000,50173000,102833000,32687000
460,5104807,Jaciara,2002,197434000,22347000,175086000,51490000,31844000,62686000,29067000
461,5107305,São José do Rio Claro,2002,117577000,10375000,107202000,45523000,17235000,28597000,15847000
462,5108501,Vera,2002,61000000,5488000,55512000,15342000,11244000,16554000,12373000
463,5200100,Abadiânia,2002,38867000,2907000,35960000,8151000,2084000,14406000,11319000
464,5207808,Firminópolis,2002,38220000,2483000,35737000,7459000,4082000,14658000,9539000
465,5208509,Goiandira,2002,20318000,1041000,19278000,4857000,1144000,8193000,5084000
466,5209150,Gouvelândia,2002,45347000,1701000,43646000,24912000,1984000,11011000,5738000
467,1303569,Rio Preto da Eva,2002,68626000,1891000,66735000,33274000,4115000,8847000,20499000
468,1501808,Breves,2002,176537000,10038000,166499000,12671000,51465000,38823000,63541000
469,1503077,Garrafão do Norte,2002,40149000,817000,39332000,10778000,1862000,6482000,20210000
470,1506161,Rio Maria,2002,56190000,2600000,53590000,21080000,5147000,14497000,12866000
471,1506351,Santa Bárbara do Pará,2002,32703000,1480000,31223000,7816000,8520000,5763000,9125000
472,1506708,Santana do Araguaia,2002,123461000,7966000,115495000,32440000,32773000,24421000,25861000
473,1703073,Barra do Ouro,2002,5803000,107000,5696000,1255000,238000,910000,3293000
474,1703602,Brasilândia do Tocantins,2002,6948000,434000,6513000,1464000,667000,1487000,2895000
475,1703909,Caseara,2002,10781000,588000,10192000,2432000,589000,3087000,4084000
476,1712009,Lajeado,2002,13524000,1614000,11910000,317000,5396000,2606000,3592000
477,2101202,Bacabal,2002,241230000,18879000,222351000,18343000,32313000,119456000,52239000
478,2105104,Icatu,2002,20880000,477000,20403000,3378000,793000,4008000,12224000
479,2205508,José de Freitas,2002,58240000,3839000,54401000,4833000,11572000,14050000,23946000
480,2205524,Júlio Borges,2002,5807000,121000,5686000,818000,135000,785000,3948000
481,2206308,Miguel Leão,2002,3643000,111000,3532000,969000,154000,728000,1681000
482,2208304,Piracuruca,2002,38839000,2013000,36826000,4500000,1344000,11619000,19363000
483,2301257,Ararendá,2002,16655000,356000,16299000,4302000,727000,3083000,8187000
484,2307502,Lavras da Mangabeira,2002,53298000,1556000,51742000,14002000,2618000,12969000,22153000
485,2308401,Missão Velha,2002,53199000,2470000,50729000,12598000,2467000,13388000,22275000
486,2401859,Caiçara do Norte,2002,12461000,425000,12036000,2623000,475000,2222000,6716000
487,2403301,Encanto,2002,9253000,276000,8977000,809000,502000,1883000,5783000
488,2414506,Umarizal,2002,27467000,1604000,25863000,1155000,4079000,7830000,12797000
489,2500304,Alagoa Grande,2002,52967000,1535000,51432000,5611000,2983000,15544000,27294000
490,2501906,Belém,2002,31693000,1948000,29744000,2008000,2502000,9277000,15957000
491,2503605,Caiçara,2002,14006000,322000,13684000,1899000,377000,3435000,7973000
492,2504355,Caturité,2002,8979000,334000,8645000,1442000,730000,1681000,4792000
493,2509008,Manaíra,2002,25426000,271000,25155000,11679000,375000,2766000,10336000
494,2509156,Marizópolis,2002,8988000,197000,8791000,795000,545000,1764000,5687000
495,2509339,Matinhas,2002,20595000,216000,20379000,12882000,717000,2583000,4198000
496,2509909,Natuba,2002,18699000,396000,18303000,3130000,631000,3117000,11425000
497,2512788,Riacho de Santo Antônio,2002,4531000,181000,4350000,579000,233000,1285000,2253000
498,2514305,São José de Caiana,2002,9660000,196000,9464000,2150000,273000,1422000,5618000
499,2515302,Sapé,2002,94217000,4469000,89748000,7020000,7317000,32344000,43068000
500,2516805,Triunfo,2002,15644000,276000,15368000,2556000,587000,3080000,9145000
501,2604106,Caruaru,2002,1005382000,147360000,858022000,15545000,113221000,494163000,235093000
